"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","122807488789345664_1","2025-02-17","Uttar Pradesh","SYGA 3 Pcs Baby Headband Set, Soft Stretchable Nylon Bow and Flower Hairbands, Comfortable and Stylish Headscarf for Newborn, Infant, and Toddler (0-3 Years)  ","HB-231","Free Size","1","160.0","152.0",
"DELIVERED","122808831549633921_1","2025-02-17","West Bengal","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","110.0","110.0",
"DELIVERED","122809267051942016_1","2025-02-17","West Bengal","SYGA Children's Bag Rabbit Cartoon Backpack Nylon Kids Chest Shoulder Bag For 2-4 Years Kids (Style Two)","ChildrenBackpack-StyleTwo","Free Size","1","207.0","207.0",
"RTO_COMPLETE","122809498590278144_1","2025-02-17","Gujarat","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"DELIVERED","122810258993513152_1","2025-02-17","Madhya Pradesh","SYGA Small Diamond Brooch Pearl Fashion Crystal Rhinestone Jewellery Pin Brooches - N8","Brooch-SmallDiamond-N8","Free Size","1","95.0","89.0",
"DELIVERED","122812765978087552_1","2025-02-17","Uttar Pradesh","SYGA Women's New Waist Chain Dress Suit Accessories Belt Chain Retro Versatile(Golden)","WAISTBELT-73","Free Size","1","165.0","160.0",
"DELIVERED","122813553136960192_1","2025-02-17","Chhattisgarh","SYGA Nail Pack of 3 Clipper Set - Premium Black Stainless Steel Deluxe Fingernail and Toenail Clipper Cutter","3_NailCutterBlack","Free Size","1","154.0","154.0",
"DELIVERED","122813739723682307_1","2025-02-17","Delhi","SYGA Baby Safety 4 Corner Guard & 1 Edge Guard with Strong Tape for Baby Safety and Child Proofing(Brown)","EdgeCornerCombo_Brown","Free Size","1","123.0","120.0",
"DELIVERED","122815551765639616_1","2025-02-17","Karnataka","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","243.0","236.0",
"DELIVERED","122817404338504388_1","2025-02-17","Telangana","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (Grey)","Safety Strip Guard Protector_Grey","Free Size","1","105.0","102.0",
"DELIVERED","122818430561840448_1","2025-02-17","Andhra Pradesh","Syga Fashion Women's Card Bag Zipper Small Coin Purse Male and Female Organ Credit Card Holder Multi-Card Driver's License Holder","KEY-XX-CREAM","Free Size","1","123.0","114.0",
"DELIVERED","122818913313780224_1","2025-02-17","Maharashtra","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"DELIVERED","122822283032162752_1","2025-02-17","Telangana","SYGA Women's New Waist Chain Dress Suit Accessories Belt Chain Retro Versatile(Golden)","WAISTBELT-73","Free Size","1","170.0","165.0",
"DELIVERED","122825555892830912_1","2025-02-17","West Bengal","SYGA Small Diamond Brooch Pearl Fashion Crystal Rhinestone Jewellery Pin Brooches - N2","Brooch-SmallDiamond-N2","Free Size","1","158.0","151.0",
"DELIVERED","122825793427591299_1","2025-02-17","Tamil Nadu","SYGA Stainless Steel Cake Smoother with Scale Cutting Knife (Silver)","Cake Smoother","Free Size","1","84.0","82.0",
"DELIVERED","122825916643700032_1","2025-02-17","West Bengal","SYGA Men's Suit Aircraft Design Brooch Pin, Gold Tone with Crystal Accents","BROOCH-S196","Free Size","1","154.0","147.0",
"DELIVERED","122827496310861120_1","2025-02-17","Telangana","SYGA Bridal Princess Girl Tiara and Rhinestone Crown Headband Hair Accessories for Women Wedding Ceremony Party (Multicolor)","Crown-Multicolor","Free Size","1","420.0","388.0",
"DELIVERED","122829662152977729_1","2025-02-17","Maharashtra","SYGA Baby Infant and Toddler Grooming Kit with Scissors (Blue Dog)","GroomingSet_BlueDog","Free Size","1","92.0","90.0",
"DELIVERED","122829752582171971_1","2025-02-17","Uttarakhand","SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Stockings Socks Newborn Warm Crochet Pants (4 - 6 Years, Black)","B0BB7MC6N2","4-5 Years","1","299.0","291.0",
"DELIVERED","122833832018866624_1","2025-02-17","Odisha","SYGA 3 Pcs Baby Headband, Flower & Bow Stretchable, Nylon HairBand for Newborn Infant Toddlers Kids 0-3 Year-Light Pink Suit","HB-137","Free Size","1","160.0","152.0",
"DELIVERED","122836453288956032_1","2025-02-17","Uttar Pradesh","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","110.0","110.0",
"DELIVERED","122839034883108160_1","2025-02-17","Uttar Pradesh","SYGA 1 Piece Square Non Stick Carbon Steel Cake Tin_Champagne Gold","SquareCakePan_Gold","Free Size","1","137.0","137.0",
"DELIVERED","122839110686724224_1","2025-02-17","Bihar","SYGA Brooch Pin Fashion Crystal Rhinestone Jewellery Pin Vintage Clothing Accessories Decoration Creative Leaf Corsage Brooches - S224","BROOCH-S224","Free Size","1","164.0","159.0",
"DELIVERED","122839372985913475_1","2025-02-17","Tamil Nadu","SYGA 1.5 Meter Anti Lost Safety Wrist Bracelet for Baby Child,with Extra Long Harness Strap Walking Hand Belt(Blue)","1.5_Bracelet_Blue","Free Size","1","143.0","139.0",
"CANCELLED","122839541158670784_1","2025-02-17","Maharashtra","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","110.0","110.0",
"CANCELLED","122839541158670784_2","2025-02-17","Maharashtra","SYGA Pack of 12 Brown Thick for Baby Child Infant Kids Safety Table, Desk Corner Edge Cushions Guard Protectos","Corner Guard Protectors_Brown","Free Size","1","110.0","110.0",
"DELIVERED","122840481352975040_1","2025-02-17","Maharashtra","SYGA Baby Safety 4 Corner Guard & 1 Edge Guard with Strong Tape for Baby Safety and Child Proofing(Brown)","EdgeCornerCombo_Brown","Free Size","1","123.0","123.0",
"DELIVERED","122844059432807744_1","2025-02-17","Maharashtra","SYGA Luxe Leather Waist Belt With Gold Geometric Buckle(Black)","WAISTBELT-251","Free Size","1","155.0","144.0",
"CANCELLED","122844672325439616_1","2025-02-17","Odisha","SYGA 3 Pcs Baby Headband Set, Soft Stretchable Nylon Bow and Flower Hairbands, Comfortable and Stylish Headscarf for Newborn, Infant, and Toddler (0-3 Years)  ","HB-229","Free Size","1","160.0","152.0",
"DELIVERED","122846686509952320_1","2025-02-17","Madhya Pradesh","SYGA Baby Turban Winter Cap Handmade Woolen Warm Knit Infant Toddler Unisex Baby Hat 0-3 Years (CreamyWhite)","BabyHatButton-CreamyWhite","Free Size","1","132.0","132.0",
"DELIVERED","122849457896452608_1","2025-02-17","Maharashtra","SYGA Women's  Wallet Multi-Card Pocket Clutch Large-Capacity Mobile Phone Bag Card Holder","WP-93","Free Size","1","159.0","155.0",
"DELIVERED","122851470914776384_1","2025-02-17","Telangana","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar","FlourCup","Free Size","1","171.0","171.0",
"DELIVERED","122851969871278528_1","2025-02-17","Tamil Nadu","SYGA Women Balaclava Hat Beanie Winter Cap Snow Ski Winter Knit Neck Scarf Hiking Sports for Autumn Winter, Above 15 Year - Khaki","Cap-Balaclava-Khaki","Free Size","1","145.0","138.0",
"DELIVERED","122853938807599552_1","2025-02-17","Uttar Pradesh","SYGA Children's School Bag Backpack Kids Cartoon Animal Multi-Purpose Bag For 2-4 Years Kids (DianosaurOne)","ChildrenBackpack-DianosaurOne","Free Size","1","371.0","371.0",
"DELIVERED","122853956826329536_1","2025-02-17","Manipur","SYGA Pack of 2 Badminton Tennis Racket Grip Self Adhesive Grip Handle Tape Racquet Grip Soft Replacement Non-Slip Anti Sweat Overgrip - Sky Blue","Racquet-Grip-SkyBlue-2","Free Size","1","159.0","159.0",
"DELIVERED","122854409314135361_1","2025-02-17","Uttarakhand","SYGA 5 Pcs Children Safety No Finger Pinch Foam Door Stopper. Colorful Cartoon Animal Cushion - Ramdom Bundled Baby Child Kid Cushiony Finger Hand Safety, Curve Shaped Door Stop Guard","1Safety Door Guard Stopper_5 Pcs","Free Size","1","97.0","95.0",
"RTO_COMPLETE","122855206772920448_1","2025-02-17","Andhra Pradesh","SYGA All Occasion Indian Family Photo Booth Party Props Craft Item for Wedding, Baby Shower, Birthday Multi Color (Set of 41, Large)","40_WeddingProps","Free Size","1","116.0","116.0",
"DELIVERED","122856082309972672_1","2025-02-17","Jammu & Kashmir","SYGA Baby Winter hat Baby Woolen Knitted Unisex Hat -Beige (6-18 Month)","WC-72","0-1 Years","1","152.0","152.0",
"DELIVERED","122856777820959232_1","2025-02-17","Uttar Pradesh","SYGA Stainless Steel Sink Strainer Basket with Handle 11cm/4.33inch Large Wide Rim Anti Clogging Mesh Drain Filter Vegetable Hair Catcher Drain Cover for Most Bathroom Kitchen Home Sinks Drain-Silver","KitchenSinkStrainer_Handle","Free Size","1","95.0","95.0",
"DELIVERED","122865905035276742_1","2025-02-17","Uttar Pradesh","SYGA Girls Stockings, Mesh Cotton Pantyhose, Rabbit Design, Mosquito-Proof, Summer Leggings, Size M 2-4 Years old(White)","BL-243","2-3 Years","1","200.0","194.0",
"DELIVERED","122866925926731904_1","2025-02-17","Karnataka","SYGA 5 Pairs Socks Baby Autumn And Winter Cotton Socks, Baby Mid-Calf Socks 9M - 24M","BS-04","Free Size","1","180.0","175.0",
"RTO_COMPLETE","122867642574074368_1","2025-02-17","Punjab","SYGA Professional Sketch and Drawing Pencils ?Art Pencil Box Contains 12 Pieces Set B 2B 3B 4B 5B 6B 7B 8B HB H 2H F","PaintingPencils-NewCompass","Free Size","1","95.0","93.0",
"DELIVERED","122868362291967360_1","2025-02-17","Karnataka","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"RTO_COMPLETE","122870012250976769_1","2025-02-17","Bihar","SYGA Men's & Women Regal Crown Suit Shirt Stud Lapel Pin Chain Tassel Brooch Pin with Crystal Chain(Silver)","BROOCH-S149","Free Size","1","154.0","147.0",
"DELIVERED","122871877252272256_1","2025-02-17","Karnataka","SYGA Children's School Bag Cartoon Backpack Oxford Kids Chest Bag for 2-4 Years Kids (Unicorn Two)","ChildrenBackpack-UnicornTwo","Free Size","1","376.0","365.0",
"DELIVERED","122872707170988544_1","2025-02-17","Tamil Nadu","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (Grey)","Safety Strip Guard Protector_Grey","Free Size","1","105.0","102.0",
"DELIVERED","122873382046952768_1","2025-02-17","Uttar Pradesh","SYGA Baby Cap Turban Big Flower Cotton Baby cap Unisex with Soft Cute Hat Toddler Infant Hat 6 Month-4 Years Beige & Pink ","PrintedFlowerHat-Beige&Pink","3-4 Years","1","150.0","150.0",
"DELIVERED","122874424694305216_1","2025-02-17","Gujarat","SYGA Men's Lion Brooch Pin with Golden Finish, Decorative Fastening for Clothing","BROOCH-S198","Free Size","1","154.0","150.0",
"RTO_COMPLETE","122874535711371776_1","2025-02-17","Odisha","SYGA Women's Decorative Thin Belt flower shape Rhinestone Metal Buckle 22-36 Waist Belt Dress Accessories","WAISTBELT-123","Free Size","1","180.0","171.0",
"DELIVERED","122875442997914944_1","2025-02-17","Andhra Pradesh","SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 0-1 Year (White)","BS-142","Free Size","1","174.0","174.0",
"DELIVERED","122875664696373760_1","2025-02-17","Andhra Pradesh","SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 0-1 Year (White)","BS-142","Free Size","1","174.0","174.0",
"DELIVERED","122876528599134656_1","2025-02-17","Tamil Nadu","SYGA Baby Headband Nylon Flower Soft Stretchable Hairband for Newborn Infant Toddler Kids For 0-3 Year - Wine Red","HB-159","Free Size","1","115.0","115.0",
"RTO_COMPLETE","122876952457839296_1","2025-02-17","Gujarat","SYGA Baby Turban Winter Cap Handmade Woolen Warm Knit Infant Toddler Unisex Baby Hat 0-3 Years (Black)","BabyHatButton-Black","Free Size","1","137.0","137.0",
"DELIVERED","122877165263648128_1","2025-02-17","Uttarakhand","SYGA Girls Stockings, Mesh Cotton Pantyhose, Rabbit Design, Mosquito-Proof, Summer Leggings, Size XS 6-12 Months(White)","BL-241","6-12 Months","1","205.0","205.0",
"DELIVERED","122877607850135680_1","2025-02-17","Rajasthan","SYGA Necklace and Earing Display Storage Jwellery Display Rack_Black_5","NecklaceDisplay_Black_5","Free Size","1","469.0","455.0",
"RTO_COMPLETE","122878461600714880_1","2025-02-17","Gujarat","SYGA Baby Turban Hat, Toddler Beanie Cap Infant Hat 6M-4 Year Cotton Floral Hat Headwear Cap Hat Accessories Unisex with Big Bow Soft Cute Knot Newborn Hospital Hat, Red and Black","PrintedFlowerHat_Red&Black","Free Size","1","155.0","155.0",
"RTO_COMPLETE","122878583471669952_1","2025-02-17","Rajasthan","SYGA Cake Scraper Smoother Cake Leveler Fondant Plastic Tool (Blue)","CakeLeveler_Blue","Free Size","1","67.0","65.0",
"DELIVERED","122878654128321920_1","2025-02-17","Uttar Pradesh","SYGA Baby Turban Winter Cap Handmade Woolen Warm Knit Infant Toddler Unisex Baby Hat 0-3 Years (BrickRed)","BabyHatButton-BrickRed","Free Size","1","137.0","133.0",
"RTO_COMPLETE","122878832047976896_1","2025-02-17","Rajasthan","SYGA Men Suit Shirt Stud Lapel Pin Chain Tassel Brooch Pin with Golden Wings Pentagram Crystal Chain","BROOCH-S166","Free Size","1","155.0","148.0",
"DELIVERED","122879162691383808_1","2025-02-17","Chhattisgarh","SYGA 5 Pcs Children Safety No Finger Pinch Foam Door Stopper. Colorful Cartoon Animal Cushion - Ramdom Bundled Baby Child Kid Cushiony Finger Hand Safety, Curve Shaped Door Stop Guard","1Safety Door Guard Stopper_5 Pcs","Free Size","1","93.0","91.0",
"DELIVERED","122879638413537793_1","2025-02-17","Tamil Nadu","SYGA Kids Goggles, Modern Stylish Eyewears for Boy's and Girls, Colourful Style - Transparent Blue & Gradient Pink, Suitable for 3-8 Years","Goggles-Colourful-TransBlue&GrdientPink","Free Size","1","135.0","131.0",
"DELIVERED","122879715974607360_1","2025-02-17","Uttarakhand","Syga PU Leather Zipper Wallet for Women, Purple - Abstract Pattern","TinyWallet_Purple","Free Size","1","320.0","311.0",
"DELIVERED","122880082846676352_1","2025-02-17","Karnataka"," Manual Feeding Pump","1767936173_3Free Size","Free Size","1","255.0","255.0",
"DELIVERED","122880537840579968_1","2025-02-17","Uttar Pradesh","SYGA Baby Milk Bottle Nipple Straw Brush Sponge Nylon Cleaning Brush Cleaner Bottle Tong Set (Color May Vary) (4 Pcs)","4 Pcs Bottle Cleaner Brush","Free Size","1","91.0","91.0",
"DELIVERED","122880598485529089_1","2025-02-17","Maharashtra","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar?","Flourcupp","Free Size","1","178.0","173.0",
"RTO_COMPLETE","122880745684627968_1","2025-02-17","Haryana"," Click to open expanded view        SYGA Foldable Baby Bottle Drying Racks Feeding Cup Nipple Storage Shelf Stand Holder - Pink Drying Rack","BottleDryingRack_Pink","Free Size","1","170.0","170.0",
"DELIVERED","122880792656638464_1","2025-02-17","Tamil Nadu","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar","FlourCup","Free Size","1","161.0","161.0",
"DELIVERED","122881943571427776_1","2025-02-17","Tamil Nadu","SYGA 5 Pcs Children Safety No Finger Pinch Foam Door Stopper. Colorful Cartoon Animal Cushion - Ramdom Bundled Baby Child Kid Cushiony Finger Hand Safety, Curve Shaped Door Stop Guard","1Safety Door Guard Stopper_5 Pcs","Free Size","1","97.0","95.0",
"DELIVERED","122882523578658112_1","2025-02-17","West Bengal","SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 12-24 Months","BabyLeggings-White-12-24M","12-18 Months","1","220.0","220.0",
"DELIVERED","122882885754712512_1","2025-02-17","Odisha","SYGA Baby Safety 4 Corner Guard & 1 Edge Guard with Strong Tape for Baby Safety and Child Proofing(Brown)","EdgeCornerCombo_Brown","Free Size","1","123.0","120.0",
"DELIVERED","122883532422641026_1","2025-02-17","Haryana","SYGA Kids Goggles, Modern Stylish Eyewears for Boy's and Girls, Ear Tie Style - Pink","Goggles-EarTie-Pink","Free Size","1","135.0","131.0",
"DELIVERED","122885340683564416_1","2025-02-17","Maharashtra","SYGA Professional Sketch and Drawing Pencils ?Art Pencil Box Contains 12 Pieces Set B 2B 3B 4B 5B 6B 7B 8B HB H 2H F","PaintingPencils","Free Size","1","90.0","90.0",
"DELIVERED","122885431361696192_1","2025-02-17","Madhya Pradesh","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","243.0","236.0",
"RTO_COMPLETE","122885553153929728_1","2025-02-17","Tripura","SYGA 3 Pcs Baby Headband, Flower Stretchable, Nylon HairBand for Newborn Infant Toddlers Kids 0-3 Year-","HB-116","Free Size","1","330.0","314.0",
"DELIVERED","122886050759733696_1","2025-02-17","Punjab","SYGA Multipurpose Badminton/Squash/Tennis Non-Slip Sweat-Absorbing Tape Wrap Band Badminton Overgrip (Pack of 6)","Racquet-AntiSlipGrip-6","Free Size","1","115.0","115.0",
"DELIVERED","122886233706885568_1","2025-02-17","Bihar","SYGA Baby Headband Nylon Flower Soft Stretchable Hairband for Newborn Infant Toddler Kids For 0-3 Year - Pink","HB-157","Free Size","1","120.0","111.0",
"RTO_COMPLETE","122886288327340544_1","2025-02-17","Chhattisgarh","SYGA 10 Pcs Floral & Lace Bow Hair Tie Rope Set for Girls & Women - Sweet Princess Style Hair Accessories, Perfect Gift Choice (Baby Pink)","HB-381","Free Size","1","165.0","165.0",
"DELIVERED","122886767497704832_1","2025-02-17","Delhi","SYGA Small Stainless Steel Steamer Basket for Vegetable/Insert for Pots, Pans for steam boiling cooking (5.5""-9"")","Small_Steamer Plate","Free Size","1","217.0","217.0",
"CANCELLED","122887306502852736_1","2025-02-17","Madhya Pradesh","SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 0-1 Year (White)","BS-142","Free Size","1","174.0","174.0",
"DELIVERED","122887494734867776_1","2025-02-17","Rajasthan"," SYGA Baby Cap Flower Warm Knitted Streachable Hat Infant Toddler Baby Cap 0-3 Years - Grey","BC-08","Free Size","1","156.0","152.0",
"DELIVERED","122887689867690688_1","2025-02-17","Maharashtra","SYGA 1 to 12 Month Rainbow Baby and Couple Banner with Front Side Photo Space & Sweet Memory Writing Space Back Side of Banner","12MonthPlainBanner","Free Size","1","57.0","56.0",
"DELIVERED","122887855514218944_1","2025-02-17","Assam","SYGA Bridal Princess Girl Tiara and Rhinestone Crown Headband Hair Accessories for Women Wedding Ceremony Party (Multicolor)","Crown-Multicolor","Free Size","1","420.0","399.0",
